"name","reviewCount","rating","published","title","content"
"Thomas",7,15,2023-04-06,"0 stjerner brug dem aldrig flinke og…","0 stjerner brug dem aldrig flinke og gode hjælpsomme osv, men kun indtil man gøre brug af sine forsikringer.Jeg var meget tilfreds med Alm brand indtil jeg have brugt min elektronikforsikring 2 gange indenfor 14 dage hvorefter jeg fik en mail at mine vilkår vil blive dårlige fra april af og min elektronikforsikring vil udgå. Det synes jeg er dybt bekymrende at man vælger at høre sådan mod sine kunder.Tilmed finder jeg ud af at i også har fjernet pludselig skade fra min police også uden at sige det til mig.Jeg er igang med at opsige alt hos jer , virkelig usmagelig måde at behandle jeres kunder på så snart man gør brug af forsikringen da man var pisse uheldigt i 2 episoder.Føj.Hilsen en vred kunde."
"Asger Høyer",15,55,2023-04-03,"Alm Brand Forsikring Er De Bedste","Alm Brand Forsikring Er De BedsteSkiftede min forsikring over til Alm Brand, da de gav mig et tilbud der var langt bedre end hvad jeg havde før. Sparer nu 2.300 om året (det er jo også en slags penge).Super fin og hurtig service"
"Sabrina heegaard",5,55,2023-04-19,"Stille og rolig","Jeres konsulent gjorde meget ud af alt det med småt  så vi ikke var i tvivl om noget af det vi skrev under på"
"Tove Engelbrecht Kjærgaard",8,15,2023-04-06,"Måske skulle de ansatte lade være med…","Måske skulle de ansatte lade være med at sende de samme spørgsmål til forsikringstageren igen og igen, i håb om, at forsikringstageren ville opgive at søge erstatning for en tandskade."
"Anne-Grete Kerne Jørgensen",8,55,2023-04-06,"Hurtigt og enkelt at komme igennem til…","Hurtigt og enkelt at komme igennem til en gennemgående kontakt i forbindelse med en skade. God information om, hvordan skaden kunne løses og god opfølgning. Super tilfreds<U+0001F44C><U+0001F44C><U+0001F44C><U+0001F44C><U+0001F44C>"
"Lars Selling Rasmussen",3,45,2023-04-11,"God vejledning af medarbejde…","God vejledning af medarbejde telefonisk. Venlig og hjælpsom. Jeres hjemmeside kunne godt enklere.Særlit er lidt besværligt at vedhæfte dokumenter."
"Flemming Tibirke",62,55,2023-04-28,"Meget kompetent og empatisk…","Meget kompetent og empatisk medarbejder.."
"Yvonne Bundesen",18,45,2023-04-30,"God service og tålmodighed.","Dato for oplevelse: 29. april 2023"
"Jonas Fray",2,15,2023-04-06,"Man kan ikke regne med deres priser inde på appen","Jeg har desværre oplevet en del udfordringer med at få den forsikring, som jeg blev lovet i telefonen for knap og nap halvanden måned siden, da jeg henvendte mig til jer for at tegne en forsikring. Jeg er frustreret over, at jeg fik at vide, at fejlen med min forsikring var blevet rettet, da den ved en fejl var sat til 7000 kr., selvom jeg blev lovet en forsikring til 5000 kr. over telefonen. Da jeg skrev en anmeldelse på Trustpilot, svarede I, at I havde rettet fejlen, men jeg kunne stadig se, at der var blevet trukket 6857 kr. fra min bankkonto i går, selvom der nu stod det rigtige beløb på ca. 5000 kr. om året i appen. Jeg er forvirret over, hvordan det kan lade sig gøre, og jeg håber virkelig, at I kan hjælpe mig med at løse denne situation hurtigt muligt da jeg skal på ferie nu og ikke har budgetteret med 1500 kroner mindre...."
"Evy Møllenberg",3,55,2023-04-21,"God oplevelseForsikringsagenten fremstod som meget…","Forsikringsagenten fremstod som meget kompetent og ærlig - jeg er yderst tilfreds"
"Mahmut Gültekin",2,55,2023-04-21,"David er super flink","David er super flink, formulerende og god til at sætte ting i perspektiveringer!"
"Inge Sønke",17,35,2023-03-31,"Meget lang og besværlig sagsbehandling","Meget lang og besværlig sagsbehandlingEndte ikke ud med at jeg kunne anvende min tand forsikring, da jeg næste skulle været ude for en voldsom ulykke for at kunne få udbetaling fra min forsikring"
"CBN79",12,55,2023-04-21,"Vi fik en vandskade","Vi fik en vandskade. Vi fik lynhurtig hjælp og der er styr på det hele nu."
"Martin Sørensen",6,55,2023-04-12,"Meget hjælpsomme og fik den hjælp jeg…","Meget hjælpsomme og fik den hjælp jeg manglede, og synes det er en fornuftig pris pris jeg betaler for mine forsikringer"
"Marianne Larsen",7,45,2023-04-21,"Det var en god og udbytterig samtale","Det var en god og udbytterig samtale, som vi håber fortsætter i fremtiden"
"Jens Kragh Møller",3,25,2023-04-14,"Langsom sagsbehandling","Der var hurtigt svar på min forespørgsel, men at skulle vente 14 uger på et opfølgende spørgsmål er vildt..."
"Anders Christensen",9,35,2023-04-21,"det tager laaang tid for at få…","det tager laaang tid for at få behandlet sagen, selv om den er lige til."
"Lisbeth Wiberg",12,55,2023-04-25,"Super fin samtale","Super fin samtale, fik nemt ordnet 2 forsikringer."
"Linds",13,55,2023-04-14,"Meget fin behandling","Meget fin behandling, især hvad angår gamle anmeldelser, jeg ikke har fået tilbagemeld.Vh Lissie Lindeskov"
"Allan",2,45,2023-04-04,"God kommunikation og dialog.","Nem registrering via jeres hjemmeside.Kort behandlingstid.Opkald fra jeres taksator med en rigtig god dialog og gennemgang af det som han så og bedømte."
"Charlotte Lykkemark",8,55,2023-04-28,"En god og personlig rådgivning.","Dato for oplevelse: 27. april 2023"
"Gert B. Dam Justesen",8,55,2023-04-14,"Skadesanmeldelse i Alm.Brand","Hele forløbet har været let med imødekommende og hjælpsomme rådgivere i Alm. Brand. Virkelig god service"
"LARSEN MICHAEL",3,15,2023-04-01,"Lang vente tid","Jeg håber at Finanstilsynet ser med på ab trustpilot, idet der foregår ting der ikke lever op til § 43 i loven om finalsiel virksomhed, det bør man straffes for ."
"Ib Nielsen",5,55,2023-04-02,"Forsikringsmægleren var kompetent og behagelig","Forsikringsmægleren var en kompetence og behagelig person, som vidste hvad han havde med at gøre, så vores nye forsikringer blev udfra netop vores behov ."
"søren kristensen",7,55,2023-04-14,"snakkede med en fantastisk medarbejder…","snakkede med en fantastisk medarbejder , der fortalte om alle mine muligheder MHT mine forsikringer."
"Kunde Ole Andersen",10,15,2023-04-17,"De lyver med alt","De lyver med alt, der er skjulte gebyr, som ikke oplyses når de afgiver et tilbud..."
"palle knudsen",9,55,2023-04-11,"Ingen stress!","Fik en tydelig, rolig og personlig samtale. Med information om dækning og pris på de ting jeg havde brug for."
"Gudrun Wieslander",18,45,2023-04-26,"Gode forklaringer","Et positivt møde med kyndig vejledning"
"Erik K",7,15,2023-04-21,"Tyveri","Meget hurtig reaktion og meget behagelig og god sagsbehandling"
"Hanne Nielsen",86,55,2023-04-06,"I forbindelse med min tyggeskade","I forbindelse med min tyggeskade, fik jeg en hurtig og fair behandling, så jeg har kun god erfaring med alm. brand forsikring."
"Bey TOUATI",3,55,2023-04-23,"God  oplivelse","God  oplivelse, forklaring på forsikringers dækning."
"Benny Koust",1,55,2023-04-21,"Forsikringsselskab i top","Altid god service, der er aldrig det mindste at komme efter."
"Ole Holm",2,55,2023-04-06,"Hurtig og effektiv opfølgning på vores…","Hurtig og effektiv opfølgning på vores skade. I kan klart anbefales.Rigtig god service af sagsbehandleren Mvh. Ole Holm"
"Freddy Lauridsen Kyed",6,55,2023-04-28,"Hurtigt uden problemer!!","Dato for oplevelse: 27. april 2023"
"Lene",133,55,2023-04-28,"Godt og uden problemer","Dato for oplevelse: 27. april 2023"
"Lone Tornhøj",11,45,2023-04-06,"Grundig gennemgang af dækninger og fornuftig pris","Grundig gennemgang af dækninger og sammenligning med mine hidtidige dækninger/forsikringer og en fornuftig pris."
"Marc",2,15,2023-04-12,"Alm Brand vejhjælp med SOS","(Det er SOS som har samarbejde med Alm Brand forsikringsvejhjælp)Jeg har købt ny bil for 2 uger siden og tegnede fuld kasko på via Alm Brand.I søndags (påske) ringede jeg efter vejhjælp på bilen og det skal siges jeg optager alle samtaler med virksomheder. Bilen holder i Tyskland på vej til Danmark. Kvinden i røret virkede meget uprofessionel men nævnte der ikke kunne hjælpes pga påske og at jeg ville blive ringet op tirsdag. Tirsdag har de så forsøgt at ringe hvor jeg ikke lige nåede at tage telefonen:“Hej Marc. Jeg har forsøgt at ringe til dig vedrørende vejhjælp til din bil som holder i Tyskland. Jeg har talt med Alm Brand kundeservice og de bekræfter at der er kasko på bilen. Da der er kasko på bilen er du dækket via Rødt Kort. Rødt Kort har telefonnummer: 70105052. Vælg en sag.Alm Brand vejhjælpen kan også hjælpe, men kun med bugsering til nærmeste egnede værksted i TysklandMvh Alm Brand vejhjælpDenne besked modtager jeg hvorefter jeg ringer tilbage. Så nævner vedkommende at de finder ud af til i morgen først (onsdag) om jeg kan få hjælp eller ej? Åbenbart har der tidligere været noget historik med vejhjælp på bilen i Tyskland på tidligere ejer og det skal så gå ud over mig? Hvad er det dog for noget. Nu må vi se i morgen. Godt jeg har hende på optagelse da.Alm Brand Alm Brand…"
"Lindy Pedersen",57,55,2023-04-14,"Kom til tiden og arbejdet var helt…","Kom til tiden og arbejdet var helt professionelt, iflg. lejeren.Mvh.L.M.Pedersen"
"Lisbet",24,55,2023-04-06,"Super forsikringsselskab","Jeg synes Alm. Brand er et fantastisk forsikringsselskab.Man kan altid regne med at få hjælp. Super service."
"Kurt",28,55,2023-04-21,"Fik svar på mine spørgsmål på…","Fik svar på mine spørgsmål på tilfredsstillende vis"
"Daniel Nielsen",1,35,2023-04-06,"Forsikringsselskab","Jeg har været i kontakt med Alm. Brand indenfor de senere uger ang. et tyveri. Jeg er fra nyligt skiftet fra GF Forsikring, som jeg havde været kunde ved i flere år og ellers ganske godt tilfreds med vilkår og dækningen. Ved skiftet af forsikringsselskab forsikrede forsikringskonsulenten ved Alm. Brand, at jeg var dækket på nøjagtigt samme vilkår som hos GF Forsikring og tilmed billigere.Jeg skiftede udelukkende pga. pris og en meget venlig forsikringskonsulent.Men når man skal bruge forsikringen, så virker det som om at Alm. Brand forsøger på at gøre alt for at undgå at dække skaderne/tyveriet.Når man ringer og snakker med Alm. Brand om de dækker tyveriet, starter skadesbehandleren med at nægte at dække tyveriet. Når man efterfølgende tager fat i forsikringskonsulenten som har solgt forsikringen, er forklaringen at Alm. Brand naturligvis dækker tyveriet. Når man ringer til mit gamle forsikringsselskab for at høre om tyveriet vil være dækket er det et klart ja.Sagen er i proces hos Alm. Brand og jeg er spændt på at se om Alm. Brand lever op til hvad de lovede i salgsprocessen – fordi vejledning under tyveriet har været under al kritik. MvhDaniel Nielsen"
"Lise",16,55,2023-04-14,"Venlig betjening da jeg ringede og gud…","Venlig betjening da jeg ringede og gud vejledning til videre forløb. Tilfreds"
"Jacob Lundgaard Olsson",2,15,2023-04-24,"Ingen svar! ændring af aftalte forsikringer! Dårlig oplevelse..","Jeg blev ringet op af en telefonsælger, som påstod benhårdt på, at de kunne lave minimum samme dækning til en bedre pris, selv om jeg nævnte, at jeg havde hørt dette mange gange før..Vi fik dog alligevel booket et møde ind en fredag d. 27 jan. med assurandøren Anders samt bedte telefonsælgeren at klæde Anders godt på og være forberedt.Mødet med Anders gik meget godt. Vi fik en rigtig god snak, og fik kigget forsikringerne igennem, hvor jeg løbende til slut spurgte ind til dækninger/priser, og jeg syntes det lød fint alt sammen, men...Anders ville samle tilbuddet sammen og vedlægge fordele og ulemper ved skiftet med i, og sende til mig om mandagen d. 30 jan.- Der kom ingenting mandag..- Jeg rykker for svar d. 3 feb. men hører intet.- Jeg rykker for svar d. 7 feb. men hører intet.- Jeg rykker for svar d. 13 feb. med en klage oveni, og før her, får jeg svar, med beskeden om at han havde været syg, og pludselig mangler reg. nr. på begge biler, selv om han fik dette til mødet?Han tilsender mig tilbuddet, og her kan jeg så tydeligt se, at der er ændret i, ja stort set ALT! Dårligere dækning og skuffende priser end det aftalte på mødet.Jeg konfrontere Anders med en uddybet svar på, hvordan det kan være gået så galt, og herefter kommer der den ene undskyldning efter den anden, og han ""tilretter"" det.Men der kommer ikke noget nyt tilbud, og jeg rykker for svar d. 16 feb., hvor jeg så får tilsendt et nyt tilbud, som så selvfølgelig også er mere skuffende.Dog går jeg alligevel på kompromis med prisen, for at opnå den minimum samme dækning, men beder ham d. 20 feb. at lave priser om på mine 2 biler, da de var langt dyrere end det aftalte.Her hører jeg intet igen...Jeg sender en mail d. 1/3 til Anders med en skuffelse over den dårlige behandling, og at jeg som tidligere medlem og god kunde ikke huskede Alm. Brand for en så dårlig service, og bedte om ikke at blive kontaktet af Alm. Brand igen.Virkelig en dårlig oplevelse samt dårlig stil at ændre på aftalte forsikringer, og ikke mindst træls at tage fri fra sit arbejde for at afholde mødet.Kan ikke anbefales.. øv!"
"Else Kjær",9,55,2023-04-24,"Behagelig samtale og orientering","ABehagelig samtale og orientering."
"Ole Rygaard",4,55,2023-04-11,"God service og hjælpsomhed","At ringe til jeres skadeventer og blive guidet igennem hvad jeg skulle gøre for at anmelde skaden."
"Edel Susanne Pedersen",48,55,2023-04-25,"God og tryg oplevelse <U+0001F603><U+0001F44D><U+0001F3FD>","Dato for oplevelse: 24. april 2023"
"Mona Jespersen",72,55,2023-04-11,"Medarbejder","Medarbejdere hjalp mig med at se på mine forsikringer, og det var en god service"
"Wilma Johannsen",1,55,2023-04-13,"God tid. Alle forsikringer blev gennemgået langsom og stille  og alle spørgsmål blev besvaret","Alle forsikringer blev gennemgået, der var relevante forslag til mit brug"
"Bo Jonasson",17,55,2023-04-11,"Meget rar og hjælpsom ung dygtig mand…","Meget rar og hjælpsom ung dygtig mand hvor man får svar på hvad man spørger om"
"Kvinde Susanne Rørup",5,55,2023-04-10,"Havde god tid til at gennemgå…","Havde god tid til at gennemgå forsikringerne. Alt i alt en super god oplevelse."
"Ulla Nielsen",5,55,2023-04-06,"Er yderst tilfreds","Alm. Brand er altid parate til at udbetale beløb svarende til skadens omfang. Tak for det!"
"Henny Skovvang",8,55,2023-04-01,"Vi havde besøg af assurandør utrolig…","Vi havde besøg af assurandør utrolig venlig og inde i tingene.vi glæder os til at være kunde hos jer."
"Tommy Munksgaard",3,55,2023-04-21,"Nem og præcis måde at anmelde skaden på.","Dato for oplevelse: 20. april 2023"
"Birgit Enevoldsen",2,55,2023-04-25,"Super god kunderådgiver","Dato for oplevelse: 25. april 2023"
"BK",93,55,2023-04-05,"Hos forsikrings selvskabet Alm","Hos forsikrings selvskabet Alm. Brand bliver man rådgivet rigtig godt, derfor 5 stjerner"
